date,cpi_rate,gdp_value,usd_vnd_rate,xau_usd_rate,market_cap,pe_ratio,fpt_net_revenue,fpt_gross_profit,fpt_operating_profit,fpt_net_profit,fpt_stock_price,fpt_stock_volume
2023-07-10,,,23672.5,1928.31,,,,,,,55.04,1156888.0
2023-07-11,,,23715.0,1938.69,,,,,,,54.82,1093461.0
2023-07-12,,,23700.0,1959.82,,,,,,,55.04,906936.0
2023-07-13,,,23677.5,1963.69,,,,,,,55.4,1255041.0
2023-07-14,,,23665.0,1963.81,,,,,,,57.23,2826852.0
2023-07-17,,,23672.0,1959.91,,,,,,,57.74,1156882.0
2023-07-18,,,23650.5,1984.39,,,,,,,57.52,719990.0
2023-07-19,,,23654.5,1981.05,,,,,,,57.37,710544.0
2023-07-20,,,23697.5,1987.59,,,,,,,58.69,2297840.0
2023-07-21,,,23670.0,1973.89,,,,,,,59.2,1275567.0
2023-07-24,,,23676.5,1967.97,,,,,,,59.2,1175667.0
2023-07-25,,,23723.5,1966.03,,,,,,,59.42,1060033.0
2023-07-26,,,23682.5,1978.31,,,,,,,60.44,1273543.0
2023-07-27,,,23680.0,1982.24,,,,,,,61.18,1421340.0
2023-07-28,,,23698.5,1963.71,,,,,,,61.69,900725.0
2023-07-29,0.0206,,,,,,,,,,,
2023-07-31,,,23691.5,1972.44,,,,,,,62.56,1475315.0
2023-08-01,,,23695.0,1966.24,,,,,,,61.76,1290289.0
2023-08-02,,,23751.5,1955.4,,,,,,,61.03,999318.0
2023-08-03,,,23775.5,1939.03,,,,,,,61.18,910770.0
2023-08-04,,,23763.5,1947.19,,,,,,,60.88,1620226.0
2023-08-07,,,23750.0,1946.81,,,,,,,61.76,755463.0
2023-08-08,,,23746.5,1938.15,,,,,,,61.54,638510.0
2023-08-09,,,23750.5,1932.48,,,,,,,60.74,985253.0
2023-08-10,,,23755.0,1930.11,,,,,,,60.08,1345605.0
2023-08-11,,,23760.0,1921.15,,,,,,,59.93,1146772.0
2023-08-14,,,23825.5,1916.55,,,,,,,60.37,1016349.0
2023-08-15,,,23980.0,1912.19,,,,,,,61.39,1677357.0
2023-08-16,,,24007.5,1907.9,,,,,,,62.2,2613481.0
2023-08-17,,,23975.0,1903.9,,,,,,,62.86,3708846.0
2023-08-18,,,23875.0,1897.44,,,,,,,62.49,4252285.0
2023-08-21,,,23819.0,1899.05,,,,,,,62.78,2461231.0
2023-08-22,,,23935.0,1905.05,,,,,,,63.22,2337900.0
2023-08-23,,,24021.0,1920.94,,,,,,,63.22,1422837.0
2023-08-24,,,24010.5,1923.94,,,,,,,66.55,5269510.0
2023-08-25,,,24040.0,1923.09,,,,,,,67.0,2802665.0
2023-08-28,,,24095.0,1926.19,,,,,,,69.51,2969885.0
2023-08-29,0.0296,,24200.0,1938.41,,,,,,,69.21,1556447.0
2023-08-30,,,24191.5,1949.04,,,,,,,71.43,2376554.0
2023-08-31,,,24122.5,1948.19,,,,,,,71.51,1409398.0
2023-09-01,,,24060.0,1953.44,,,,,,,,
2023-09-04,,,24060.0,1946.42,,,,,,,,
2023-09-05,,,24120.0,1939.13,,,,,,,71.58,1448003.0
2023-09-06,,,24105.0,1929.8,,,,,,,73.21,2503495.0
2023-09-07,,,24096.5,1923.67,,,,,,,72.39,3257432.0
2023-09-08,,,24125.0,1930.19,,,,,,,72.17,2122234.0
2023-09-11,,,24085.0,1930.9,,,,,,,72.02,5159148.0
2023-09-12,,,24115.0,1925.05,,,,,,,73.13,2687116.0
2023-09-13,,,24176.5,1916.3,,,,,,,72.47,2895387.0
2023-09-14,,,24240.0,1912.99,,,,,,,70.91,2324353.0
2023-09-15,,,24270.0,1930.84,,,,,,,72.1,2140173.0
2023-09-18,,,24385.0,1934.61,,,,,,,71.65,2030801.0
2023-09-19,,,24416.5,1937.94,,,,,,,72.76,3588961.0
2023-09-20,,,24380.0,1947.8,,,,,,,72.84,2449993.0
2023-09-21,,,24335.0,1931.74,,,,,,,71.58,3422654.0
2023-09-22,,,24375.0,1929.65,,,,,,,71.51,6867488.0
2023-09-25,,,24397.5,1927.26,,,,,,,69.73,2102701.0
2023-09-26,,,24442.5,1916.89,,,,,,,69.14,2159726.0
2023-09-27,,,24437.5,1903.95,,,,,,,69.73,4516129.0
2023-09-28,,,24445.0,1880.15,,,,,,,69.51,1768685.0
2023-09-29,0.0366,,24420.0,1880.24,,,,,,,68.62,1637648.0
2023-09-30,,,,,,,13761744975857.0,5496368967016.0,2438361031885.0,1739340360244.0,,
2023-10-02,,,24387.5,1849.06,,,,,,,68.92,1139848.0
2023-10-03,,,24414.0,1833.36,,,,,,,68.18,2010673.0
2023-10-04,,,24440.0,1831.05,,,,,,,68.4,1593917.0
2023-10-05,,,24428.0,1829.3,,,,,,,67.74,1370603.0
2023-10-06,,,24426.5,1834.97,,,,,,,68.55,1149293.0
2023-10-09,,,24402.5,1864.15,,,,,,,70.69,3660637.0
2023-10-10,,,24425.0,1865.65,,,,,,,71.21,3259197.0
2023-10-11,,,24455.0,1877.22,,,,,,,71.73,2361344.0
2023-10-12,,,24460.0,1885.3,,,,,,,71.28,1884002.0
2023-10-13,,,24485.0,1933.76,,,,,,,71.06,2364522.0
2023-10-15,,,,,152700000000000.0,24.3,,,,,,
2023-10-16,,,24481.5,1931.8,,,,,,,71.58,4979916.0
2023-10-17,,,24503.0,1931.56,,,,,,,68.84,2422927.0
2023-10-18,,,24577.5,1962.74,,,,,,,68.77,6149090.0
2023-10-19,,,24597.5,1977.86,,,,,,,68.03,3033197.0
2023-10-20,,,24582.5,1997.27,,,,,,,68.7,2867958.0
2023-10-23,,,24617.5,1983.4,,,,,,,67.29,1975305.0
2023-10-24,,,24597.5,1980.99,,,,,,,68.03,1615528.0
2023-10-25,,,24585.0,1987.19,,,,,,,67.22,1840166.0
2023-10-26,,,24620.0,1994.05,,,,,,,64.19,5919549.0
2023-10-27,,,24612.0,2009.48,,,,,,,64.33,2039441.0
2023-10-29,0.0359,,,,,,,,,,,
2023-10-30,,,24590.0,2007.37,,,,,,,62.85,1873591.0
2023-10-31,,,24573.5,2007.8,,,,,,,61.38,3095467.0
2023-11-01,,,24593.0,1992.09,,,,,,,63.15,2178980.0
2023-11-02,,,24585.0,1991.49,,,,,,,65.81,2207208.0
2023-11-03,,,24580.0,2004.06,,,,,,,64.33,4845587.0
2023-11-06,,,24565.0,1993.3,,,,,,,65.44,1212457.0
2023-11-07,,,24377.5,1978.75,,,,,,,65.29,1343408.0
2023-11-08,,,24385.0,1971.12,,,,,,,68.47,2947501.0
2023-11-09,,,24395.0,1965.69,,,,,,,68.4,2114138.0
2023-11-10,,,24380.0,1960.93,,,,,,,67.66,2409873.0
2023-11-13,,,24395.5,1949.27,,,,,,,67.59,1534993.0
2023-11-14,,,24389.0,1970.84,,,,,,,68.47,2000413.0
2023-11-15,,,24381.0,1975.59,,,,,,,68.33,2420392.0
2023-11-16,,,24312.5,1988.03,,,,,,,68.77,1908811.0
2023-11-17,,,24305.0,1993.94,,,,,,,67.29,3572003.0
2023-11-20,,,24235.0,1985.26,,,,,,,67.07,1659285.0
2023-11-21,,,24172.5,2007.52,,,,,,,67.96,1462987.0
2023-11-22,,,24217.5,2006.9,,,,,,,68.77,3274558.0
2023-11-23,,,24247.5,1999.19,,,,,,,67.14,2168399.0
2023-11-24,,,24282.0,2003.68,,,,,,,67.44,2251338.0
2023-11-27,,,24270.0,2018.14,,,,,,,67.07,1661825.0
2023-11-28,,,24260.0,2043.0,,,,,,,67.37,1092670.0
2023-11-29,0.0345,,24270.0,2052.09,,,,,,,67.81,804163.0
2023-11-30,,,24277.5,2047.59,,,,,,,67.96,1984701.0
2023-12-01,,,24315.0,2075.34,,,,,,,68.33,1192386.0
2023-12-04,,,24295.0,2135.9,,,,,,,69.21,3466947.0
2023-12-05,,,24283.5,2041.33,,,,,,,70.1,3596254.0
2023-12-06,,,24305.0,2036.3,,,,,,,70.25,1223469.0
2023-12-07,,,24290.0,2039.93,,,,,,,69.73,3765052.0
2023-12-08,,,24267.5,2034.19,,,,,,,69.66,1747729.0
2023-12-11,,,24277.5,2008.72,,,,,,,70.25,1567612.0
2023-12-12,,,24280.0,1996.8,,,,,,,71.58,4090519.0
2023-12-13,,,24283.0,2027.55,,,,,,,70.4,2152046.0
2023-12-14,,,24265.0,2047.98,,,,,,,71.14,1715423.0
2023-12-15,,,24275.0,2045.55,,,,,,,71.14,1477484.0
2023-12-18,,,24375.0,2033.71,,,,,,,69.51,2269177.0
2023-12-19,,,24378.0,2047.07,,,,,,,69.95,1253010.0
2023-12-20,,,24349.0,2043.94,,,,,,,70.03,1351472.0
2023-12-21,,,24357.5,2046.07,,,,,,,70.32,1758872.0
2023-12-22,,,24317.5,2070.65,,,,,,,69.95,1276887.0
2023-12-25,,,24265.0,2058.36,,,,,,,70.99,2019931.0
2023-12-26,,,24335.0,2068.65,,,,,,,71.88,3364283.0
2023-12-27,,,24391.0,2084.59,,,,,,,71.65,1359748.0
2023-12-28,,,24355.0,2088.54,,,,,,,71.43,1199164.0
2023-12-29,0.0358,,24300.0,2075.15,,,,,,,71.06,1869204.0
2023-12-31,,433857681378.29,,,,,14690412703323.0,5631863560161.0,2386698290464.0,1728399961335.0,,
2024-01-01,,,24260.0,2074.9,,,,,,,,
2024-01-02,,,24337.5,2079.02,,,,,,,70.91,1717109.0
2024-01-03,,,24387.5,2066.12,,,,,,,71.21,1439581.0
2024-01-04,,,24400.0,2051.4,,,,,,,71.88,2978466.0
2024-01-05,,,24380.0,2064.03,,,,,,,72.02,1140908.0
2024-01-08,,,24390.0,2046.71,,,,,,,71.95,1446808.0
2024-01-09,,,24392.5,2042.09,,,,,,,71.43,1213774.0
2024-01-10,,,24420.0,2040.44,,,,,,,70.03,3309732.0
2024-01-11,,,24492.5,2039.69,,,,,,,70.25,1373914.0
2024-01-12,,,24535.0,2062.35,,,,,,,70.03,2602405.0
2024-01-15,,,24490.0,2059.25,,,,,,,70.54,1315058.0
2024-01-16,,,24547.5,2055.65,,,,,,,70.77,811904.0
2024-01-17,,,24556.5,2033.05,,,,,,,70.77,1416305.0
2024-01-18,,,24580.0,2023.45,,,,,,,70.69,1139263.0
2024-01-19,,,24570.0,2039.49,,,,,,,71.21,1495663.0
2024-01-22,,,24565.0,2032.28,,,,,,,71.28,1110387.0
2024-01-23,,,24575.0,2037.92,,,,,,,70.69,1482899.0
2024-01-24,,,24617.5,2036.74,,,,,,,70.25,1725114.0
2024-01-25,,,24615.0,2025.27,,,,,,,70.32,847088.0
2024-01-26,,,24625.0,2026.8,,,,,,,70.91,927816.0
2024-01-29,0.0337,,24610.0,2037.75,,,,,,,70.91,1062382.0
2024-01-30,,,24510.0,2048.48,,,,,,,70.69,950876.0
2024-01-31,,,24465.0,2056.08,142000000000000.0,20.9,,,,,70.77,1383416.0
2024-02-01,,,24430.0,2065.42,,,,,,,73.87,7803177.0
2024-02-02,,,24417.5,2058.2,,,,,,,75.43,2885879.0
2024-02-05,,,24417.5,2042.32,,,,,,,76.53,2701349.0
2024-02-06,,,24387.5,2039.02,,,,,,,76.98,1890491.0
2024-02-07,,,24465.0,2044.65,,,,,,,77.57,2130668.0
2024-02-08,,,24400.0,2038.94,,,,,,,,
2024-02-09,,,24400.0,2037.44,,,,,,,,
2024-02-12,,,24400.0,2028.09,,,,,,,,
2024-02-13,,,24400.0,2030.05,,,,,,,,
2024-02-14,,,24400.0,1996.14,,,,,,,,
2024-02-15,,,24465.0,2008.49,,,,,,,76.9,2254547.0
2024-02-16,,,24550.0,2015.25,,,,,,,77.72,2070089.0
2024-02-19,,,24540.0,2023.34,,,,,,,77.64,2037643.0
2024-02-20,,,24550.0,2030.96,,,,,,,77.13,1848111.0
2024-02-21,,,24550.0,2032.22,,,,,,,78.31,3141692.0
2024-02-22,,,24615.0,2034.84,,,,,,,77.35,1722092.0
2024-02-23,,,24660.0,2041.43,,,,,,,76.83,4108378.0
2024-02-26,,,24707.5,2037.59,,,,,,,79.86,4472548.0
2024-02-27,,,24674.0,2039.99,,,,,,,79.79,2807162.0
2024-02-28,,,24655.0,2038.3,,,,,,,80.23,3466729.0
2024-02-29,0.0398,,24657.5,2050.79,,,,,,,80.6,2829302.0
2024-03-01,,,24660.0,2088.4,,,,,,,81.93,4028406.0
2024-03-04,,,24700.0,2119.95,,,,,,,82.38,3092985.0
2024-03-05,,,24705.0,2142.15,,,,,,,81.86,3390992.0
2024-03-06,,,24721.5,2152.29,,,,,,,80.68,3710122.0
2024-03-07,,,24715.0,2164.54,,,,,,,82.3,4044840.0
2024-03-08,,,24700.0,2195.2,,,,,,,81.34,3122548.0
2024-03-11,,,24670.0,2189.04,,,,,,,81.34,3389872.0
2024-03-12,,,24680.0,2184.86,,,,,,,82.75,2912964.0
2024-03-13,,,24687.5,2179.91,,,,,,,86.52,5125138.0
2024-03-14,,,24707.5,2177.1,,,,,,,86.52,3472473.0
2024-03-15,,,24744.0,2173.25,,,,,,,85.78,3846741.0
2024-03-18,,,24745.0,2163.64,,,,,,,83.56,5898676.0
2024-03-19,,,24755.0,2162.93,,,,,,,82.82,3324749.0
2024-03-20,,,24790.0,2188.9,,,,,,,84.67,3483551.0
2024-03-21,,,24801.5,2222.9,,,,,,,85.93,3762372.0
2024-03-22,,,24821.5,2186.25,,,,,,,84.96,2420313.0
2024-03-25,,,24806.0,2181.3,,,,,,,84.3,2799669.0
2024-03-26,,,24792.5,2200.15,,,,,,,85.04,1696761.0
2024-03-27,,,24797.5,2197.71,,,,,,,85.19,1323812.0
2024-03-28,,,24818.5,2235.9,,,,,,,86.59,2808951.0
2024-03-29,0.0397,,24822.5,,,,,,,,86.15,1346605.0
2024-03-31,,,,,,,14092928413699.0,5510465680087.0,2515527123032.0,1798030863528.0,,
2024-04-01,,,24818.5,2265.86,,,,,,,86.37,1980689.0
2024-04-02,,,24937.5,2281.17,,,,,,,86.52,2289100.0
2024-04-03,,,25010.0,2301.22,,,,,,,85.11,2555654.0
2024-04-04,,,25014.0,2305.31,,,,,,,84.3,2369065.0
2024-04-05,,,25005.0,2330.34,,,,,,,84.08,2764447.0
2024-04-08,,,24975.0,2354.09,,,,,,,83.26,1957677.0
2024-04-09,,,25010.0,2365.34,,,,,,,83.56,1437679.0
2024-04-10,,,24961.0,2360.15,,,,,,,84.15,1795600.0
2024-04-11,,,25012.5,2377.8,,,,,,,84.96,1553032.0
2024-04-12,,,25025.0,2431.53,,,,,,,85.41,1371708.0
2024-04-15,,,25195.0,2387.59,,,,,,,82.52,3709209.0
2024-04-16,,,25295.0,2398.34,,,,,,,83.56,3651849.0
2024-04-17,,,25430.0,2395.63,,,,,,,82.67,1949454.0
2024-04-18,,,25400.0,2392.84,,,,,,,,
2024-04-19,,,25463.0,2417.79,,,,,,,80.6,5373515.0
2024-04-22,,,25461.5,2388.72,,,,,,,81.56,2403688.0
2024-04-23,,,25464.0,2334.48,,,,,,,83.04,4041971.0
2024-04-24,,,25460.0,2337.16,,,,,,,88.81,10179208.0
2024-04-25,,,25445.0,2344.86,,,,,,,91.1,5718864.0
2024-04-26,,,25375.0,2352.62,,,,,,,91.1,3402188.0
2024-04-29,0.044000000000000004,,25330.0,2346.85,,,,,,,,
2024-04-30,,,25330.0,2336.54,,,,,,,,
2024-05-01,,,25330.0,2328.4,,,,,,,,
2024-05-02,,,25405.0,2326.57,,,,,,,94.13,3477702.0
2024-05-03,,,25423.0,2321.64,,,,,,,93.1,3199400.0
2024-05-06,,,25415.0,2331.99,,,,,,,94.36,2710850.0
2024-05-07,,,25412.5,2330.06,,,,,,,97.09,3130425.0
2024-05-08,,,25437.0,2321.56,,,,,,,96.87,3024432.0
2024-05-09,,,25447.5,2347.59,,,,,,,96.35,2208946.0
2024-05-10,,,25464.0,2378.45,,,,,,,96.87,3797696.0
2024-05-13,,,25456.5,2364.94,,,,,,,95.91,1857811.0
2024-05-14,,,25460.0,2359.83,,,,,,,96.5,2309312.0
2024-05-15,,,25457.0,2390.36,,,,,,,99.16,3659473.0
2024-05-16,,,25456.5,2397.44,,,,,,,100.12,3128143.0
2024-05-17,,,25453.5,2422.87,,,,,,,99.46,2314616.0
2024-05-18,,,,,197600000000000.0,28.0,,,,,,
2024-05-20,,,25457.0,2450.13,,,,,,,98.35,2020789.0
2024-05-21,,,25462.5,2434.0,,,,,,,100.57,3478265.0
2024-05-22,,,25465.5,2426.64,,,,,,,102.05,4522916.0
2024-05-23,,,25470.0,2383.86,,,,,,,101.68,3630410.0
2024-05-24,,,25476.5,2347.54,,,,,,,97.54,13398023.0
2024-05-27,,,25475.0,2358.56,,,,,,,98.2,5172903.0
2024-05-28,,,25473.5,2364.12,,,,,,,101.31,4632228.0
2024-05-29,0.0444,,25460.0,2362.86,,,,,,,100.35,5844515.0
2024-05-30,,,25460.0,2351.83,,,,,,,99.83,7273584.0
2024-05-31,,,25460.5,2353.24,,,,,,,99.53,2639516.0
2024-06-03,,,25455.5,2354.82,,,,,,,101.23,7782256.0
2024-06-04,,,25430.5,2351.76,,,,,,,102.86,7019713.0
2024-06-05,,,25424.0,2358.07,,,,,,,103.6,6336780.0
2024-06-06,,,25432.5,2378.57,,,,,,,103.23,5222139.0
2024-06-07,,,25434.0,2387.85,,,,,,,105.0,3762372.0
2024-06-10,,,25456.0,2313.87,,,,,,,106.48,3785656.0
2024-06-11,,,25445.0,2320.17,,,,,,,108.33,6340276.0
2024-06-12,,,25451.0,2341.7,,,,,,,113.03,11246768.0
2024-06-13,,,25445.0,2326.7,,,,,,,111.31,8167546.0
2024-06-14,,,25455.0,2336.87,,,,,,,112.17,6425220.0
2024-06-17,,,25460.0,2333.48,,,,,,,110.29,4890848.0
2024-06-18,,,25457.5,2333.25,,,,,,,109.6,6694763.0
2024-06-19,,,25456.0,2335.1,,,,,,,112.6,9684926.0
2024-06-20,,,25456.5,2365.52,,,,,,,114.14,10482529.0
2024-06-21,,,25460.0,2368.85,,,,,,,116.54,7663338.0
2024-06-24,,,25458.5,2335.02,,,,,,,113.11,13202385.0
2024-06-25,,,25462.5,2337.26,,,,,,,111.31,13723703.0
2024-06-26,,,25469.0,2323.95,,,,,,,112.85,7158131.0
2024-06-27,,,25470.0,2331.0,,,,,,,113.71,6409612.0
2024-06-28,,,25465.0,2339.79,,,,,,,111.74,6641381.0
2024-06-29,0.0434,,,,,,,,,,,
2024-06-30,,,,,,,15245226416020.0,5651357322898.0,2640452963597.0,1875158768537.0,,
2024-07-01,,,25458.5,2338.72,,,,,,,110.11,6386361.0
2024-07-02,,,25457.0,2336.9,,,,,,,109.6,6735345.0
2024-07-03,,,25456.0,2365.06,,,,,,,112.17,7642345.0
2024-07-04,,,25456.5,2362.64,,,,,,,116.28,8129152.0
2024-07-05,,,25455.5,2393.04,,,,,,,118.76,7807749.0
2024-07-08,,,25452.5,2391.85,,,,,,,119.53,5876745.0
2024-07-09,,,25452.5,2371.52,,,,,,,117.74,9689262.0
2024-07-10,,,25447.5,2386.75,,,,,,,114.74,6309470.0
2024-07-11,,,25430.0,2424.62,,,,,,,113.88,6857179.0
2024-07-12,,,25447.5,2418.37,,,,,,,114.57,3562395.0
2024-07-15,,,25422.5,2439.74,,,,,,,113.63,3074934.0
2024-07-16,,,25430.0,2469.91,,,,,,,114.74,4007693.0
2024-07-17,,,25380.0,2483.78,,,,,,,112.94,6980219.0
2024-07-18,,,25375.0,2475.02,,,,,,,109.52,10828773.0
2024-07-19,,,25373.5,2446.29,,,,,,,107.89,6581002.0
2024-07-22,,,25342.5,2412.32,,,,,,,106.26,6242427.0
2024-07-23,,,25365.0,2412.15,,,,,,,107.46,5323805.0
2024-07-24,,,25411.5,2432.05,,,,,,,107.89,4160841.0
2024-07-25,,,25377.5,2401.32,,,,,,,107.03,2569074.0
2024-07-26,,,25339.0,2390.82,,,,,,,109.6,3959362.0
2024-07-29,0.0436,,25332.5,2403.23,,,,,,,110.46,4867859.0
2024-07-30,,,25305.0,2413.0,,,,,,,109.6,2383126.0
2024-07-31,,,25330.0,2451.0,,,,,,,110.11,2875191.0
2024-08-01,,,25252.5,2462.4,,,,,,,106.86,6904015.0
2024-08-02,,,25280.0,2477.72,,,,,,,105.49,9975015.0
2024-08-05,,,25125.0,2458.8,,,,,,,101.55,10450171.0
2024-08-06,,,25150.0,2418.35,,,,,,,103.44,6748144.0
2024-08-07,,,25179.0,2407.05,,,,,,,104.46,2832328.0
2024-08-08,,,25162.5,2427.8,,,,,,,103.95,2663832.0
2024-08-09,,,25160.0,2437.15,,,,,,,108.66,5511755.0
2024-08-12,,,25132.5,2473.48,,,,,,,111.31,6204408.0
2024-08-13,,,25132.5,2477.02,,,,,,,111.06,4110939.0
2024-08-14,,,25125.0,2478.49,,,,,,,110.89,2869469.0
2024-08-15,,,25095.0,2470.25,,,,,,,110.2,2266445.0
2024-08-16,,,25086.0,2509.89,,,,,,,111.83,5109223.0
2024-08-19,,,25069.0,2510.45,,,,,,,111.74,2508560.0
2024-08-20,,,24968.5,2532.05,,,,,,,112.6,3753490.0
2024-08-21,,,24945.0,2520.09,,,,,,,114.31,6137230.0
2024-08-22,,,24975.0,2514.82,,,,,,,114.57,3032995.0
2024-08-23,,,25017.5,2518.45,,,,,,,113.97,3064441.0
2024-08-26,,,24948.0,2527.76,,,,,,,112.6,2598875.0
2024-08-27,,,24867.0,2526.27,,,,,,,113.45,2346895.0
2024-08-28,,,24890.0,2529.15,,,,,,,114.14,2721387.0
2024-08-29,,,24905.0,2528.77,,,,,,,114.48,2098979.0
2024-08-30,,,24900.0,2527.07,,,,,,,115.42,3327420.0
2024-09-02,,,24860.0,2507.5,,,,,,,,
2024-09-03,,,24860.0,2506.44,221300000000000.0,29.9,,,,,,
2024-09-04,,,24897.5,2500.2,,,,,,,113.88,4547807.0
2024-09-05,,,24840.0,2523.54,,,,,,,111.83,8071651.0
2024-09-06,0.0345,,24712.5,2529.3,,,,,,,113.11,3829410.0
2024-09-09,,,24695.0,2507.42,,,,,,,112.43,2891093.0
2024-09-10,,,24705.0,2518.57,,,,,,,111.31,4203583.0
2024-09-11,,,24665.0,2529.4,,,,,,,111.83,3196732.0
2024-09-12,,,24605.0,2560.21,,,,,,,113.28,4124400.0
2024-09-13,,,24598.0,2586.18,,,,,,,113.88,3191984.0
2024-09-16,,,24618.0,2589.78,,,,,,,112.26,1921844.0
2024-09-17,,,24635.0,2587.01,,,,,,,113.8,2656869.0
2024-09-18,,,24687.5,2600.21,,,,,,,115.25,5390349.0
2024-09-19,,,24675.0,2594.89,,,,,,,115.77,5162767.0
2024-09-20,,,24635.0,2625.79,,,,,,,115.85,3728818.0
2024-09-23,,,24655.0,2635.54,,,,,,,114.74,2449563.0
2024-09-24,,,24655.0,2664.47,,,,,,,115.17,2017214.0
2024-09-25,,,24605.5,2670.6,,,,,,,115.42,4486319.0
2024-09-26,,,24640.0,2685.96,,,,,,,115.0,2821536.0
2024-09-27,,,24630.0,2674.4,,,,,,,114.91,3358474.0
2024-09-30,,,24615.0,2666.11,,,15902821715757.0,6158955664406.0,2948226004570.0,2088852212408.0,115.17,3037449.0
2024-10-01,,,24615.0,2673.2,,,,,,,116.37,4732079.0
2024-10-02,,,24675.0,2663.85,,,,,,,115.94,1725815.0
2024-10-03,,,24762.5,2663.4,,,,,,,114.74,2306560.0
2024-10-04,,,24772.5,2670.15,,,,,,,114.82,1473158.0
2024-10-06,0.0263,,,,,,,,,,,
2024-10-07,,,24860.0,2659.91,,,,,,,114.82,1336595.0
2024-10-08,,,24855.0,2653.09,,,,,,,114.57,2114750.0
2024-10-09,,,24847.5,2624.65,,,,,,,115.94,2626409.0
2024-10-10,,,24870.0,2631.63,,,,,,,121.33,9980507.0
2024-10-11,,,24855.5,2661.55,,,,,,,119.53,3824418.0
2024-10-14,,,24852.5,2666.94,,,,,,,117.82,5616349.0
2024-10-15,,,24959.0,2669.07,,,,,,,117.31,2869640.0
2024-10-16,,,25010.0,2685.73,,,,,,,116.71,2762322.0
2024-10-17,,,25207.5,2696.8,,,,,,,117.31,2584896.0
2024-10-18,,,25275.0,2722.87,,,,,,,117.31,2175065.0
2024-10-21,,,25305.0,2740.61,,,,,,,116.02,2688428.0
2024-10-22,,,25405.0,2749.47,,,,,,,113.97,6022016.0
2024-10-23,,,25432.5,2758.53,,,,,,,114.91,3019672.0
2024-10-24,,,25455.0,2743.38,,,,,,,115.0,2281798.0
2024-10-25,,,25430.0,2747.97,,,,,,,114.74,1843711.0
2024-10-28,,,25435.0,2746.06,,,,,,,115.51,1509996.0
2024-10-29,,,25355.0,2775.89,,,,,,,115.94,2462885.0
2024-10-30,,,25405.0,2790.09,,,,,,,116.37,1713550.0
2024-10-31,,,25350.0,2790.41,,,,,,,116.37,1244928.0
2024-11-01,,,25345.0,2762.29,,,,,,,115.25,2676189.0
2024-11-04,,,25335.0,2748.3,,,,,,,113.71,3188263.0
2024-11-05,,,25365.0,2750.06,,,,,,,113.54,1663185.0
2024-11-06,0.028900000000000002,,25417.5,2749.8,,,,,,,115.25,1805646.0
2024-11-07,,,25420.0,2710.2,,,,,,,115.68,3579749.0
2024-11-08,,,25315.0,2710.51,,,,,,,116.28,2110766.0
2024-11-11,,,25332.5,2686.51,,,,,,,118.42,5301235.0
2024-11-12,,,25357.5,2627.24,,,,,,,117.14,2921656.0
2024-11-13,,,25363.5,2618.97,,,,,,,117.99,3460835.0
2024-11-14,,,25405.0,2581.61,,,,,,,116.45,4743684.0
2024-11-15,,,25397.5,2576.09,,,,,,,114.65,6574421.0
2024-11-18,,,25417.5,2615.17,,,,,,,114.74,3910975.0
2024-11-19,,,25417.5,2639.69,,,,,,,111.31,7652727.0
2024-11-20,,,25425.0,2655.5,,,,,,,113.37,8474055.0
2024-11-21,,,25434.0,2673.86,,,,,,,113.88,3183165.0
2024-11-22,,,25432.5,2712.91,,,,,,,114.65,2920914.0
2024-11-25,,,25425.0,2721.43,,,,,,,114.65,1855059.0
2024-11-26,,,25425.0,2642.05,,,,,,,115.77,4182343.0
2024-11-27,,,25417.5,2658.4,,,,,,,118.93,9826373.0
2024-11-28,,,25407.5,2650.12,,,,,,,119.36,4750858.0
2024-11-29,,,25405.0,2666.35,,,,,,,123.56,11617080.0
2024-12-02,,,25392.5,2656.21,,,,,,,122.61,6629554.0
2024-12-03,,,25408.0,2655.71,,,,,,,125.02,5115471.0
2024-12-04,,,25412.5,2657.36,,,,,,,123.73,5618586.0
2024-12-05,,,25414.0,2655.62,,,,,,,128.04,4862983.0
2024-12-06,0.0277,,25396.5,2645.69,,,,,,,128.9,4554818.0
2024-12-09,,,25395.0,2676.52,,,,,,,126.74,4551406.0
2024-12-10,,,25382.5,2695.79,,,,,,,128.9,3603755.0
2024-12-11,,,25390.0,2721.35,,,,,,,129.76,4828035.0
2024-12-12,,,25399.0,2726.31,,,,,,,129.5,4158310.0
2024-12-13,,,25410.0,2693.02,,,,,,,128.9,3387167.0
2024-12-16,,,25405.0,2664.83,,,,,,,129.25,3296592.0
2024-12-17,,,25440.0,2659.22,,,,,,,127.61,5958677.0
2024-12-18,,,25457.5,2652.08,,,,,,,128.21,2927454.0
2024-12-19,,,25469.0,2626.73,,,,,,,127.69,4811922.0
2024-12-20,,,25467.5,2631.92,241800000000000.0,31.1,,,,,128.9,3544255.0
2024-12-23,,,25465.0,2633.6,,,,,,,129.16,2520029.0
2024-12-24,,,25465.0,2621.83,,,,,,,129.68,2306686.0
2024-12-25,,,25455.0,,,,,,,,130.02,2517969.0
2024-12-26,,,25451.0,2639.4,,,,,,,129.16,2238343.0
2024-12-27,,,25456.5,2638.74,,,,,,,128.99,2567003.0
2024-12-30,,,25485.5,2628.61,,,,,,,129.76,1986819.0
